"","pid","parliament_number","name","dob","gender","start_date","end_date","riding_name","province","party_name","speaking_words","num_bills_passed","num_bills_failed","election_number"
"677",3425,36,"Carolyn Parrish","","F","1997-09-22","2004-05-23","Mississauga Centre","ON","Lib",36812,0,0,37
"678",224,35,"Bernard Patry","1943-01-30","M","1994-01-17","2011-03-26","Pierrefonds--Dollard","QC","Lib",36835,0,0,36
"679",3518,36,"Paul Devillers","","M","1994-01-17","2005-11-29","Simcoe North","ON","Lib",36841,0,0,37
"680",556,41,"Gail Shea","1959-04-06","F","2008-11-18","2015-10-19","Egmont","PE","C",36919,0,0,42
"681",224,36,"Bernard Patry","1943-01-30","M","1994-01-17","2011-03-26","Pierrefonds--Dollard","QC","Lib",36955,0,0,37
"682",6510,35,"Allan Kerpan","","M","1994-01-17","1997-04-27","Moose Jaw--Lake Centre","SK","Ref.",36975,0,0,36
"683",167,38,"Derek Lee","1948-10-02","M","1994-01-17","2011-03-26","Scarborough--Rouge River","ON","Lib",36975,0,0,39
"684",72,38,"Irwin Cotler","1940-05-08","M","1999-10-12","2015-10-19","Mount Royal","QC","Lib",37099,0,15,39
"685",1435,35,"Susan Whelan","","F","1994-01-17","1997-04-27","Essex--Windsor","ON","Lib",37143,0,0,36
"686",7930,35,"Bernard St-Laurent","","M","1994-01-17","1997-04-27","Manicouagan","QC","B.Q.",37209,0,0,36
"687",197,35,"Dan McTeague","1962-10-16","M","1994-01-17","1997-04-27","Ontario","ON","Lib",37279,0,0,36
"688",147,39,"Susan Kadis","1953-01-11","F","2004-10-04","2008-09-07","Thornhill","ON","Lib",37335,0,5,40
"689",295,38,"Peter Van Loan","1963-04-18","M","2004-10-04","","York--Simcoe","ON","C",37351,0,1,39
"690",262,38,"Mario Silva","1966-06-11","M","2004-10-04","2011-03-26","Davenport","ON","Lib",37498,0,1,39
"691",3371,37,"John O'Reilly","","M","2001-01-29","2004-05-23","Haliburton--Victoria--Brock","ON","Lib",37534,0,0,38
"692",7101,35,"Jack Iyerak Anawak","","M","1994-01-17","1997-04-27","Nunatsiaq","NT","Lib",37587,0,0,36
"693",201,40,"Rob Merrifield","1953-12-19","M","2004-10-04","2014-09-17","Yellowhead","AB","C",37596,0,0,41
"694",247,36,"Lucienne Robillard","1945-06-16","F","1997-09-22","2008-09-07","Westmount--Ville-Marie","QC","Lib",37602,0,0,37
"695",4252,36,"David Iftody","","M","1994-01-17","2000-10-22","Provencher","MB","Lib",37609,0,0,37
"696",250,39,"Jean-Yves Roy","1949-07-21","M","2006-04-03","2010-10-22","Haute-Gaspésie--La Mitis--Matane--Matapédia","QC","B.Q.",37622,0,0,40
"697",259,36,"Andy Scott","1955-03-16","M","1997-09-22","2008-09-07","Fredericton","NB","Lib",37635,0,0,37
"698",451,41,"Denise Savoie","1943-11-21","F","2006-04-03","2012-08-31","Victoria","BC","N.D.P.",37635,0,0,42
"699",4022,37,"Philip Mayfield","","M","2001-01-29","2004-05-23","Cariboo--Chilcotin","BC","CA",37711,0,1,38
"700",4324,35,"Brian Tobin","","M","1994-01-17","1997-04-27","Humber--St. Barbe--Baie Verte","NL","Lib",37723,0,0,36
"701",307,38,"Lynne Yelich","1953-03-24","F","2004-10-04","2015-10-19","Blackstrap","SK","C",37736,0,0,39
"702",78,37,"Rodger Cuzner","1955-11-04","M","2001-01-29","2004-05-23","Bras D'Or--Cape Breton","NS","Lib",37838,0,0,38
"703",2,41,"Diane Ablonczy","1949-05-06","F","2004-10-04","2015-10-19","Calgary Nose Hill","AB","C",37889,0,0,42
"704",2944,35,"Chris Axworthy","","M","1994-01-17","1997-04-27","Saskatoon--Clark's Crossing","SK","N.D.P.",37928,0,0,36
"705",133,38,"Dick Harris","1944-09-06","M","2004-10-04","2015-10-19","Cariboo--Prince George","BC","C",37985,0,1,39
"706",61,36,"Brenda Chamberlain","1952-04-09","F","1994-01-17","2004-05-23","Guelph--Wellington","ON","Lib",38019,0,0,37
"707",4317,35,"Elsie Wayne","","F","1994-01-17","2004-05-23","Saint John","NB","P.C.",38068,0,0,36
"708",106,35,"Joe Fontana","1950-01-13","M","1994-01-17","1997-04-27","London East","ON","Lib",38117,0,0,36
"709",4887,35,"Karen Kraft Sloan","","F","1994-01-17","1997-04-27","York--Simcoe","ON","Lib",38354,0,0,36
"710",290,38,"Bradley Trost","1974-05-15","M","2004-10-04","2015-10-19","Saskatoon--Humboldt","SK","C",38451,0,0,39
"711",3465,36,"Marlene Catterall","","F","1997-09-22","2005-11-29","Ottawa West--Nepean","ON","Lib",38592,0,0,37
"712",2522,35,"Roger Gallaway","","M","1994-01-17","2005-11-29","Sarnia--Lambton","ON","Lib",38600,0,0,36
"713",246,38,"Gerry Ritz","1951-08-19","M","2004-10-04","","Battlefords--Lloydminster","SK","C",38702,0,1,39
"714",7902,35,"Michel Dupuy","","M","1994-01-17","1997-04-27","Laval West","QC","Lib",38908,0,0,36
"715",559,41,"Keith Ashfield","1952-03-28","M","2008-11-18","2015-10-19","Fredericton","NB","C",38919,0,0,42
"716",273,35,"Brent St. Denis","1950-05-27","M","1994-01-17","1997-04-27","Algoma","ON","Lib",38929,0,0,36
"717",120,37,"Peter Goldring","1944-12-12","M","2001-01-29","2004-05-23","Edmonton Centre-East","AB","CA",39072,0,0,38
"718",133,41,"Dick Harris","1944-09-06","M","2004-10-04","2015-10-19","Cariboo--Prince George","BC","C",39135,1,0,42
"719",2677,36,"Jacques Saada","","M","1997-09-22","2005-11-29","Brossard--La Prairie","QC","Lib",39299,0,0,37
"720",129,40,"Helena Guergis","1969-02-19","F","2004-10-04","2010-04-08","Simcoe--Grey","ON","C",39390,0,1,41
"721",159,40,"Francine Lalonde","1940-08-24","F","2004-10-04","2011-03-26","La Pointe-de-l'Île","QC","B.Q.",39473,0,1,41
"722",36,39,"France Bonsant","1952-08-18","F","2004-10-04","2011-03-26","Compton--Stanstead","QC","B.Q.",39489,0,1,40
"723",304,38,"Bryon Wilfert","1952-07-14","M","2004-10-04","2011-03-26","Richmond Hill","ON","Lib",39541,0,0,39
"724",2182,38,"Reg Alcock","","M","1994-01-17","2005-11-29","Winnipeg South","MB","Lib",39603,0,7,39
"725",5063,36,"Clifford Lincoln","","M","1997-09-22","2004-05-23","Lac-Saint-Louis","QC","Lib",39604,0,0,37
"726",2684,38,"Richard Marceau","","M","2004-10-04","2005-11-29","Charlesbourg","QC","B.Q.",39618,0,2,39
"727",24,37,"Carolyn Bennett","1950-12-20","F","1997-09-22","2015-10-19","St. Paul's","ON","Lib",39635,0,0,38
"728",11,38,"Charlie Angus","1962-11-14","M","2004-10-04","","Timmins--James Bay","ON","N.D.P.",39636,0,0,39
"729",112,38,"Christiane Gagnon","1948-04-16","F","1994-01-17","2011-03-26","Québec","QC","B.Q.",39860,0,0,39
"730",592,40,"Michelle Simson","1953-07-10","F","2008-11-18","2011-03-26","Scarborough Southwest","ON","Lib",40037,0,1,41
"731",8347,40,"Bernard Généreux","","M","2009-11-10","2011-03-26","Montmagny--L'Islet--Kamouraska--Rivière-du-Loup","QC","C",40113,0,0,41
"732",276,38,"Peter Stoffer","1956-01-06","M","2004-10-04","2015-10-19","Sackville--Eastern Shore","NS","N.D.P.",40178,0,21,39
"733",7765,35,"Michel Daviault","","M","1994-01-17","1997-04-27","Ahuntsic","QC","B.Q.",40291,0,0,36
"734",233,38,"Pierre Poilievre","1979-06-03","M","2004-10-04","2015-10-19","Nepean--Carleton","ON","C",40475,0,3,39
"735",5266,37,"Yves Rocheleau","","M","1994-01-17","2004-05-23","Trois-Rivières","QC","B.Q.",40485,0,0,38
"736",160,38,"Jean Lapierre","1956-05-07","M","2004-10-04","2007-09-17","Outremont","QC","Lib",40575,0,7,39
"737",127,35,"Albina Guarnieri","1953-06-23","F","1994-01-17","2004-05-23","Mississauga East","ON","Lib",40616,0,0,36
"738",5057,36,"Stéphan Tremblay","","M","1996-02-27","2000-10-22","Lac-Saint-Jean","QC","B.Q.",40665,0,0,37
"739",3518,35,"Paul Devillers","","M","1994-01-17","2005-11-29","Simcoe North","ON","Lib",40676,0,0,36
"740",4566,36,"Bob Nault","","M","1994-01-17","2004-05-23","Kenora--Rainy River","ON","Lib",40709,0,0,37
"741",5784,36,"Charlie Power","","M","1997-09-22","2000-10-22","St. John's West","NL","P.C.",40736,0,0,37
"742",3325,36,"Jerry Pickard","","M","1997-09-22","2000-10-22","Kent--Essex","ON","Lib",40826,0,0,37
"743",28,38,"James Bezan","1965-05-19","M","2004-10-04","2015-10-19","Selkirk--Interlake","MB","C",40860,0,2,39
"744",5818,35,"Francis Leblanc","","M","1994-01-17","1997-04-27","Cape Breton Highlands--Canso","NS","Lib",40922,0,0,36
"745",268,38,"Joy Smith","1947-02-20","F","2004-10-04","2015-10-19","Kildonan--St. Paul","MB","C",41063,0,0,39
"746",6106,35,"John Richardson","","M","1994-01-17","1997-04-27","Perth--Wellington--Waterloo","ON","Lib",41078,0,0,36
"747",169,38,"Yves Lessard","1943-01-02","M","2004-10-04","2011-03-26","Chambly--Borduas","QC","B.Q.",41084,0,0,39
"748",3845,36,"Nick Discepola","","M","1997-09-22","2004-05-23","Vaudreuil--Soulanges","QC","Lib",41096,0,0,37
"749",1677,36,"David Pratt","","M","1997-09-22","2004-05-23","Nepean--Carleton","ON","Lib",41135,0,0,37
"750",6347,36,"Marcel Massé","","M","1994-01-17","2000-10-22","Hull--Aylmer","QC","Lib",41142,0,0,37
"751",2182,36,"Reg Alcock","","M","1994-01-17","2005-11-29","Winnipeg South","MB","Lib",41146,0,0,37
"752",68,36,"Denis Coderre","1963-07-25","M","1997-09-22","2013-06-03","Bourassa","QC","Lib",41170,0,0,37
"753",144,36,"Marlene Jennings","1951-11-10","F","1997-09-22","2011-03-26","Notre-Dame-de-Grâce--Lachine","QC","Lib",41200,0,0,37
"754",24,36,"Carolyn Bennett","1950-12-20","F","1997-09-22","2015-10-19","St. Paul's","ON","Lib",41418,0,0,37
"755",1837,41,"Jonathan Tremblay","","M","2011-05-02","2015-10-19","Montmorency--Charlevoix--Haute-Côte-Nord","QC","N.D.P.",41427,0,1,42
"756",2241,37,"Ethel Blondin-Andrew","","F","1994-01-17","2005-11-29","Western Arctic","NT","Lib",41435,0,0,38
"757",241,36,"Karen Redman","1953-01-08","F","1997-09-22","2008-09-07","Kitchener Centre","ON","Lib",41459,0,0,37
"758",5621,35,"Anna Terrana","","F","1994-01-17","1997-04-27","Vancouver East","BC","Lib",41528,0,0,36
"759",4233,37,"John Harvard","","M","2001-01-29","2004-05-23","Charleswood--St. James--Assiniboia","MB","Lib",41541,0,0,38
"760",43,38,"Garry Breitkreuz","1945-10-21","M","2004-10-04","2015-10-19","Yorkton--Melville","SK","C",41567,0,2,39
"761",281,39,"Lui Temelkovski","1954-10-04","M","2004-10-04","2008-09-07","Oak Ridges--Markham","ON","Lib",41656,0,1,40
"762",1813,41,"Lise St-Denis","","F","2011-05-02","2012-01-09","Saint-Maurice--Champlain","QC","N.D.P.",41718,0,0,42
"763",3097,37,"Darrel Stinson","","M","2001-01-29","2004-05-23","Okanagan--Shuswap","BC","CA",41720,0,2,38
"764",109,37,"Hedy Fry","1941-08-06","F","1994-01-17","","Vancouver Centre","BC","Lib",41997,0,0,38
"765",462,39,"Blair Wilson","1963-05-18","M","2006-04-03","2008-01-28","West Vancouver--Sunshine Coast--Sea to Sky Country","BC","Lib",42015,0,1,40
"766",4434,37,"Jane Stewart","","F","1994-01-17","2004-05-23","Brant","ON","Lib",42033,0,1,38
"767",284,38,"Myron Thompson","1936-04-23","M","2004-10-04","2008-09-07","Wild Rose","AB","C",42076,0,7,39
"768",113,40,"Cheryl Gallant","1960-05-23","F","2004-10-04","","Renfrew--Nipissing--Pembroke","ON","C",42252,0,0,41
"769",583,40,"Peter Braid","1964-01-07","M","2008-11-18","2015-10-19","Kitchener--Waterloo","ON","C",42287,0,0,41
"770",609,40,"LaVar Payne","1945-02-23","M","2008-11-18","2015-10-19","Medicine Hat","AB","C",42291,0,0,41
"771",610,40,"Earl Dreeshen","1953-07-09","M","2008-11-18","2015-10-19","Red Deer","AB","C",42505,0,1,41
"772",249,39,"Anthony Rota","1961-05-15","M","2004-10-04","2011-03-26","Nipissing--Timiskaming","ON","Lib",42557,0,1,40
"773",133,39,"Dick Harris","1944-09-06","M","2004-10-04","2015-10-19","Cariboo--Prince George","BC","C",42687,0,0,40
"774",230,39,"Pauline Picard","1947-04-27","F","1994-01-17","2008-09-07","Drummond","QC","B.Q.",42688,0,1,40
"775",150,40,"Jim Karygiannis","1955-05-02","M","1994-01-17","2014-04-01","Scarborough--Agincourt","ON","Lib",42788,0,1,41
"776",298,35,"Joe Volpe","1947-09-21","M","1994-01-17","2000-10-22","Eglinton--Lawrence","ON","Lib",42807,0,0,36
"777",47,36,"Bonnie Brown","1960-08-31","F","1997-09-22","2008-09-07","Oakville","ON","Lib",42885,0,0,37
"778",3325,35,"Jerry Pickard","","M","1994-01-17","1997-04-27","Essex--Kent","ON","Lib",42935,0,0,36
"779",7431,35,"Beryl Gaffney","","F","1994-01-17","1997-04-27","Nepean","ON","Lib",42955,0,0,36
"780",175,40,"James Lunney","1951-09-05","M","2004-10-04","2015-03-30","Nanaimo--Alberni","BC","C",43104,0,0,41
"781",23,38,"André Bellavance","1964-06-03","M","2004-10-04","2014-08-25","Richmond--Arthabaska","QC","B.Q.",43148,0,1,39
"782",7761,35,"Bernard Deshaies","","M","1994-01-17","1997-04-27","Abitibi","QC","B.Q.",43257,0,0,36
"783",166,38,"Dominic LeBlanc","1967-12-14","M","2004-10-04","","Beauséjour","NB","Lib",43331,0,0,39
"784",280,36,"Andrew Telegdi","1946-05-28","M","1997-09-22","2008-09-07","Kitchener--Waterloo","ON","Lib",43356,0,0,37
"785",87,40,"Barry Devolin","1963-03-10","M","2004-10-04","2015-10-19","Haliburton--Kawartha Lakes--Brock","ON","C",43411,0,0,41
"786",2664,38,"Christian Simard","","M","2004-10-04","2005-11-29","Beauport","QC","B.Q.",43494,0,1,39
"787",4823,35,"Stan Dromisky","","M","1994-01-17","2004-05-23","Thunder Bay--Atikokan","ON","Lib",43564,0,0,36
"788",88,40,"Ruby Dhalla","1974-02-18","F","2004-10-04","2011-03-26","Brampton--Springdale","ON","Lib",43581,0,1,41
"789",65,38,"David Christopherson","1954-10-05","M","2004-10-04","","Hamilton Centre","ON","N.D.P.",43605,0,0,39
"790",120,39,"Peter Goldring","1944-12-12","M","2004-10-04","2011-12-05","Edmonton East","AB","C",43867,0,0,40
"791",95,38,"John Duncan","1948-12-19","M","2004-10-04","2005-11-29","Vancouver Island North","BC","C",43871,0,1,39
"792",128,39,"Monique Guay","1959-10-27","F","2004-10-04","2011-03-26","Rivière-du-Nord","QC","B.Q.",43929,0,0,40
"793",299,35,"Tom Wappel","1950-02-09","M","1994-01-17","1997-04-27","Scarborough West","ON","Lib",43942,0,0,36
"794",5685,35,"Marlene Cowling","","F","1994-01-17","1997-04-27","Dauphin--Swan River","MB","Lib",43954,0,0,36
"795",8628,41,"Jean-François Larose","","M","2011-05-02","2014-10-20","Repentigny","QC","N.D.P.",43966,0,2,42
"796",29,38,"Bernard Bigras","1969-06-04","M","2004-10-04","2011-03-26","Rosemont--La Petite-Patrie","QC","B.Q.",44109,0,0,39
"797",273,37,"Brent St. Denis","1950-05-27","M","1997-09-22","2004-05-23","Algoma--Manitoulin","ON","Lib",44156,0,2,38
"798",2913,37,"Jim Pankiw","","M","2001-01-29","2004-05-23","Saskatoon--Humboldt","SK","CA",44160,0,20,38
"799",552,40,"Scott Andrews","1974-12-28","M","2008-11-18","2014-11-04","Avalon","NL","Lib",44178,0,1,41
"800",4022,36,"Philip Mayfield","","M","1994-01-17","2000-10-22","Cariboo--Chilcotin","BC","Ref.",44180,0,0,37
"801",131,37,"Art Hanger","1943-02-19","M","2001-01-29","2004-05-23","Calgary Northeast","AB","CA",44289,0,13,38
"802",217,40,"Bev Oda","1944-07-27","F","2006-04-03","2012-07-31","Durham","ON","C",44419,0,0,41
"803",2677,37,"Jacques Saada","","M","1997-09-22","2005-11-29","Brossard--La Prairie","QC","Lib",44432,0,6,38
"804",431,39,"Michael Ignatieff","1947-05-12","M","2006-04-03","2011-03-26","Etobicoke--Lakeshore","ON","Lib",44480,0,0,40
"805",1951,38,"Anne McLellan","","F","2004-10-04","2005-11-29","Edmonton Centre","AB","Lib",44561,0,6,39
"806",5083,36,"Madeleine Dalphond-Guiral","","F","1994-01-17","2004-05-23","Laval Centre","QC","B.Q.",44687,0,0,37
"807",187,38,"Paul Martin","1938-08-28","M","1994-01-17","2008-09-07","LaSalle--Émard","QC","Lib",44720,0,1,39
"808",6,38,"Rona Ambrose","1969-03-15","F","2004-10-04","2015-10-19","Edmonton--Spruce Grove","AB","C",44812,0,0,39
"809",197,38,"Dan McTeague","1962-10-16","M","2004-10-04","2011-03-26","Pickering--Scarborough East","ON","Lib",44834,0,0,39
"810",3600,37,"Carole-Marie Allard","","F","2001-01-29","2004-05-23","Laval East","QC","Lib",44920,0,0,38
"811",104,41,"Steven Fletcher","1972-06-17","M","2006-04-03","2015-10-19","Charleswood--St. James--Assiniboia","MB","C",45057,0,2,42
"812",606,40,"Tim Uppal","1974-11-17","M","2008-11-18","2015-10-19","Edmonton--Sherwood Park","AB","C",45078,0,1,41
"813",5813,35,"John Murphy","","M","1994-01-17","1997-04-27","Annapolis Valley--Hants","NS","Lib",45078,0,0,36
"814",3363,35,"Ovid Jackson","","M","1994-01-17","2000-10-22","Bruce--Grey","ON","Lib",45102,0,0,36
"815",8116,35,"Vic Althouse","","M","1994-01-17","1997-04-27","Mackenzie","SK","N.D.P.",45194,0,0,36
"816",166,39,"Dominic LeBlanc","1967-12-14","M","2004-10-04","","Beauséjour","NB","Lib",45356,0,0,40
"817",209,38,"Shawn Murphy","1951-07-27","M","2004-10-04","2011-03-26","Charlottetown","PE","Lib",45509,0,0,39
"818",21,36,"Mauril Bélanger","1955-06-15","M","1994-01-17","2016-08-16","Ottawa--Vanier","ON","Lib",45615,0,0,37
"819",100,39,"Mark Eyking","1960-08-30","M","2001-01-29","","Sydney--Victoria","NS","Lib",45639,0,1,40
"820",78,40,"Rodger Cuzner","1955-11-04","M","2004-10-04","","Cape Breton--Canso","NS","Lib",45661,0,0,41
"821",113,38,"Cheryl Gallant","1960-05-23","F","2004-10-04","","Renfrew--Nipissing--Pembroke","ON","C",45666,0,2,39
"822",9265,41,"Chrystia Freeland","","F","2013-11-27","2015-10-19","Toronto Centre","ON","Lib",45744,0,0,42
"823",126,41,"Nina Grewal","1958-10-20","F","2004-10-04","2015-10-19","Fleetwood--Port Kells","BC","C",45813,0,0,42
"824",7971,35,"André Ouellet","","M","1994-01-17","1997-04-27","Papineau--Saint-Michel","QC","Lib",45879,0,0,36
"825",124,39,"Bill Graham","1939-03-17","M","2004-10-04","2008-03-17","Toronto Centre","ON","Lib",45903,0,0,40
"826",236,40,"Jim Prentice","1956-07-20","M","2006-04-03","2010-11-14","Calgary Centre-North","AB","C",45961,3,0,41
"827",6481,35,"Paul Mercier","","M","1994-01-17","1997-04-27","Blainville--Deux-Montagnes","QC","B.Q.",45981,0,0,36
"828",3246,37,"Rex Barnes","","M","2001-01-29","2004-05-23","Gander--Grand Falls","NL","P.C.",45985,0,0,38
"829",4458,36,"Charles Caccia","","M","1994-01-17","2004-05-23","Davenport","ON","Lib",46076,0,0,37
"830",285,39,"Greg Thompson","1947-03-28","M","2006-04-03","2011-03-26","New Brunswick Southwest","NB","C",46184,0,0,40
"831",3415,35,"Rose-Marie Ur","","F","1994-01-17","1997-04-27","Lambton--Middlesex","ON","Lib",46294,0,0,36
"832",5740,35,"Harold Culbert","","M","1994-01-17","1997-04-27","Carleton--Charlotte","NB","Lib",46326,0,0,36
"833",1772,38,"Françoise Boivin","","F","2004-10-04","2005-11-29","Gatineau","QC","Lib",46458,0,0,39
"834",133,37,"Dick Harris","1944-09-06","M","2001-01-29","2004-05-23","Prince George--Bulkley Valley","BC","CA",46517,0,0,38
"835",72,37,"Irwin Cotler","1940-05-08","M","1999-10-12","2015-10-19","Mount Royal","QC","Lib",46702,0,9,38
"836",3337,37,"Murray Calder","","M","1997-09-22","2004-05-23","Dufferin--Peel--Wellington--Grey","ON","Lib",46712,0,2,38
"837",94,38,"Gilles Duceppe","1947-07-22","M","2004-10-04","2005-11-29","Laurier","QC","B.Q.",46772,0,0,39
"838",46,39,"Gord Brown","1960-08-31","M","2004-10-04","2015-10-19","Leeds--Grenville","ON","C",46814,0,2,40
"839",5526,36,"Bill Gilmour","","M","1997-09-22","2000-10-22","Nanaimo--Alberni","BC","Ref.",46946,0,0,37
"840",104,38,"Steven Fletcher","1972-06-17","M","2004-10-04","2005-11-29","Charleswood--St. James","MB","C",46980,0,0,39
"841",9258,41,"Larry Maguire","","M","2013-11-27","","Brandon--Souris","MB","C",47175,0,0,42
"842",18,36,"Sue Barnes","1952-09-08","F","1994-01-17","2008-09-07","London West","ON","Lib",47286,0,0,37
"843",290,40,"Bradley Trost","1974-05-15","M","2004-10-04","2015-10-19","Saskatoon--Humboldt","SK","C",47434,0,1,41
"844",247,37,"Lucienne Robillard","1945-06-16","F","1997-09-22","2008-09-07","Westmount--Ville-Marie","QC","Lib",47435,0,15,38
"845",9087,41,"Jim Hillyer","","M","2011-05-02","2015-10-19","Lethbridge","AB","C",47494,0,1,42
"846",149,39,"Nancy Karetak-Lindell","1957-12-10","F","1997-09-22","2008-09-07","Nunavut","NU","Lib",47501,0,0,40
"847",4434,35,"Jane Stewart","","F","1994-01-17","2004-05-23","Brant","ON","Lib",47542,0,0,36
"848",4718,36,"Sarmite Bulte","","F","1997-09-22","2005-11-29","Parkdale--High Park","ON","Lib",47571,0,0,37
"849",105,37,"Raymonde Folco","1940-03-16","F","1997-09-22","2004-05-23","Laval West","QC","Lib",47574,0,0,38
"850",3175,38,"Bev Desjarlais","","F","1997-09-22","2005-10-17","Churchill","MB","N.D.P.",47634,0,2,39
"851",290,39,"Bradley Trost","1974-05-15","M","2004-10-04","2015-10-19","Saskatoon--Humboldt","SK","C",47660,0,0,40
"852",451,40,"Denise Savoie","1943-11-21","F","2006-04-03","2012-08-31","Victoria","BC","N.D.P.",47708,0,5,41
"853",1951,36,"Anne McLellan","","F","1997-09-22","2004-05-23","Edmonton West","AB","Lib",47790,0,0,37
"854",4233,36,"John Harvard","","M","1997-09-22","2000-10-22","Charleswood--Assiniboine","MB","Lib",47810,0,0,37
"855",7,37,"Rob Anders","1972-04-01","M","2001-01-29","2004-05-23","Calgary West","AB","CA",47870,0,1,38
"856",207,41,"Rob Moore","1974-05-14","M","2006-04-03","2015-10-19","Fundy Royal","NB","C",47880,0,0,42
"857",243,38,"Scott Reid","1964-01-25","M","2004-10-04","2015-10-19","Lanark--Frontenac--Lennox and Addington","ON","C",47891,0,2,39
"858",136,40,"Russ Hiebert","1969-02-08","M","2004-10-04","2015-10-19","South Surrey--White Rock--Cloverdale","BC","C",47961,0,0,41
"859",252,36,"Benoît Sauvageau","1963-11-22","M","1997-09-22","2006-11-27","Repentigny","QC","B.Q.",48004,0,0,37
"860",242,35,"Geoff Regan","1959-11-22","M","1994-01-17","1997-04-27","Halifax West","NS","Lib",48061,0,0,36
